date,latitude,longitude,number,expver,u10,v10,tp,u100,v100,si10,msr,msmr,ssr,es
19660301,34.24,75.24,0,0001,-0.7564718,-0.2563727,0.007534031,-1.1131592,0.44806135,1.3909864,8.504557e-05,8.800572e-07,4097924.0,-5.5672688e-05
19660401,34.24,75.24,0,0001,-0.5948732,-0.08157325,0.0076625533,-0.8265131,0.5352065,1.1582699,8.1856706e-05,3.1250733e-05,5789602.0,-0.00014327998
19660501,34.24,75.24,0,0001,-0.7764502,-0.2624231,0.0059353337,-1.1845264,0.12711549,1.3241949,5.1730894e-05,0.00011273015,9448913.0,-0.00014369705
19660601,34.24,75.24,0,0001,-0.67241114,-0.31194377,0.0013346963,-1.0571651,-0.30283415,1.2052498,1.809808e-06,6.879038e-05,18576414.0,-0.00011689523
19660701,34.24,75.24,0,0001,-0.34586132,0.08765048,0.0039462894,-0.3692968,0.33245343,1.0835533,7.1674167e-06,8.726184e-05,16181461.0,-4.69534e-05
19660801,34.24,75.24,0,0001,0.11289281,0.2402274,0.0028190764,0.31986398,0.453987,1.1592445,2.398972e-08,4.8322152e-05,17240564.0,-2.3232133e-06
19660901,34.24,75.24,0,0001,-0.28534383,0.056209948,0.006652754,-0.400006,0.16437668,1.1791611,1.7989907e-05,1.8119841e-05,12556201.0,-3.618085e-05
19661001,34.24,75.24,0,0001,-0.7212411,-0.21992266,0.00392808,-0.9567546,0.26361388,1.334054,3.8969374e-05,9.734065e-06,7788085.0,-5.8097154e-05
19661101,34.24,75.24,0,0001,-1.2199821,-0.7108952,0.00045332545,-1.8280306,-0.51157814,1.7624416,5.190961e-06,6.1374158e-06,6913119.0,-0.00014742397
19661201,34.24,75.24,0,0001,-0.9514402,-0.49768215,0.0028004842,-1.4305363,0.019980203,1.5365133,3.230227e-05,5.790574e-07,5347006.0,-5.204507e-05
19670101,34.24,75.24,0,0001,-1.1264839,-0.7475433,0.002594344,-1.7662268,-0.41644377,1.8107786,3.0028736e-05,2.0016893e-07,2871026.0,-1.6465114e-05
19670201,34.24,75.24,0,0001,-0.7995479,-0.36472303,0.007497955,-1.0827932,0.42805701,1.4476948,8.589962e-05,5.5293435e-07,2914279.0,-2.2256674e-05
19670301,34.24,75.24,0,0001,-0.85976535,-0.44316095,0.007450808,-1.4568796,-0.14432174,1.4046574,8.4868065e-05,1.6987215e-06,4041656.0,-5.2407413e-05
19670401,34.24,75.24,0,0001,-0.6747226,-0.23883212,0.003770633,-0.9380584,0.33131748,1.2543707,3.8048136e-05,4.7264504e-05,6964982.0,-0.00013312211
19670501,34.24,75.24,0,0001,-0.65603024,-0.18781632,0.0030171452,-0.8986107,0.15180337,1.2180719,2.5912683e-05,9.999909e-05,11042480.0,-0.0001657875
19670601,34.24,75.24,0,0001,-0.4253474,-0.118916035,0.0031770717,-0.6294739,-0.03840171,1.0627279,9.351413e-06,5.383785e-05,17616428.0,-7.327729e-05
19670701,34.24,75.24,0,0001,-0.1653055,0.11228788,0.002652921,0.058354285,0.27085334,0.9738933,1.2337568e-07,0.00011569784,17231780.0,-3.5431818e-05
19670801,34.24,75.24,0,0001,0.24229938,0.3744077,0.0052606203,0.4278139,0.5794895,1.144311,1.2820346e-06,2.6751964e-05,16811948.0,3.2495636e-06
19670901,34.24,75.24,0,0001,0.053833853,0.19986707,0.0022453775,0.21683675,0.38989967,1.2584314,6.284662e-06,3.6000592e-06,16819836.0,-8.1023945e-06
19671001,34.24,75.24,0,0001,-0.7160382,-0.22114897,0.0024286192,-1.0779161,0.06738019,1.3330193,2.2747743e-05,4.6032765e-06,8942168.0,-4.702584e-05
19671101,34.24,75.24,0,0001,-1.133853,-0.69293857,0.0020201465,-1.6543465,-0.43186343,1.6104956,2.2914159e-05,1.90832e-06,4041808.0,-5.5917946e-05
19671201,34.24,75.24,0,0001,-1.2128925,-0.769028,0.0052144974,-1.9551992,-0.37762183,1.8111944,6.009995e-05,2.2044742e-07,2191596.0,-1.3135326e-05
19680101,34.24,75.24,0,0001,-1.1034927,-0.67408735,0.004132442,-1.7960911,-0.2783547,1.6730309,4.7708236e-05,2.9831426e-10,2426795.0,-1.2229513e-05
19680201,34.24,75.24,0,0001,-1.027977,-0.63396645,0.0045206137,-1.6061144,-0.22332299,1.6158133,5.22091e-05,3.5797727e-09,3209466.0,-1.6739388e-05
19680301,34.24,75.24,0,0001,-0.9167372,-0.4938768,0.004674714,-1.3606148,-0.06501734,1.4772758,5.3265452e-05,2.683184e-06,4461744.0,-6.717158e-05
19680401,34.24,75.24,0,0001,-0.8424914,-0.44252205,0.0051030554,-1.3298836,-0.16807973,1.3773575,5.4396034e-05,5.4569537e-05,7556984.0,-0.00013326049
19680501,34.24,75.24,0,0001,-0.6688793,-0.16272938,0.0040762685,-0.9338393,0.30574632,1.1476078,3.7250255e-05,0.00012049916,9097327.0,-0.00017125916
19680601,34.24,75.24,0,0001,-0.42258894,-0.18792105,0.0011003723,-0.60159224,-0.17147636,1.1213617,1.4429588e-06,8.7878754e-05,19917108.0,-0.00010562857
19680701,34.24,75.24,0,0001,-0.027545068,0.11324167,0.0033958848,0.13478386,0.14361018,1.023612,7.402543e-07,9.391375e-05,17170312.0,-1.044128e-05
19680801,34.24,75.24,0,0001,0.1420303,0.230757,0.005238682,0.26948816,0.3718496,1.130086,3.45452e-06,4.0508357e-06,16675011.0,-3.5967844e-07
19680901,34.24,75.24,0,0001,0.17866248,0.23111671,0.00090078055,0.44956064,0.46519613,1.347723,1.977438e-06,1.5833211e-06,18885240.0,-9.88869e-07
19681001,34.24,75.24,0,0001,-0.81356096,-0.27859628,0.0041489042,-1.2231073,0.023970027,1.4023418,4.4498025e-05,1.1940587e-05,7323799.0,-7.7266464e-05
19681101,34.24,75.24,0,0001,-1.1896839,-0.727993,0.0024406111,-1.8071365,-0.42777562,1.6920462,2.7904302e-05,2.0571656e-07,3306966.0,-1.7031824e-05
19681201,34.24,75.24,0,0001,-1.0351925,-0.5671473,0.0043805614,-1.3680115,0.19658464,1.5976725,5.037991e-05,1.431547e-07,2433357.0,-1.8683422e-05
19690101,34.24,75.24,0,0001,-0.9818907,-0.597338,0.005439859,-1.3532047,0.059927877,1.6776333,6.267625e-05,8.528144e-08,2320361.0,-3.1659956e-06
19690201,34.24,75.24,0,0001,-0.7696665,-0.31407017,0.0077398717,-1.0023508,0.60641557,1.4265442,8.915381e-05,4.4617224e-07,2843069.0,-2.3515386e-05
19690301,34.24,75.24,0,0001,-1.0003595,-0.5827006,0.005279254,-1.499259,-0.15699208,1.5535307,5.9325044e-05,3.4961568e-06,4530523.0,-5.6938778e-05
19690401,34.24,75.24,0,0001,-0.6643528,-0.23117578,0.010669656,-1.0843658,0.060079552,1.251483,0.00011151693,2.4624605e-05,5711202.0,-0.00013994696
19690501,34.24,75.24,0,0001,-0.84575135,-0.42468387,0.0029890891,-1.4011526,-0.3419407,1.2760592,2.5538655e-05,0.00012726487,10021770.0,-0.00019639182
19690601,34.24,75.24,0,0001,-0.6098529,-0.29632145,0.0019028108,-0.94789934,-0.2656029,1.1775808,1.0218885e-05,0.0001418841,16489811.0,-0.00013424133
19690701,34.24,75.24,0,0001,-0.50114363,-0.20730269,0.0022710124,-0.6493961,-0.21472025,1.1057863,1.6313006e-06,8.722229e-05,17981392.0,-7.569096e-05
19690801,34.24,75.24,0,0001,-0.18693393,0.103913546,0.0035727085,0.0143346675,0.25725657,0.99370295,1.1789234e-06,9.7377706e-05,15305320.0,-1.0680513e-05
19690901,34.24,75.24,0,0001,-0.003907837,0.25665402,0.0014075935,0.18934268,0.53000605,1.2555084,5.3409167e-06,2.5813235e-05,16713841.0,-1.6121543e-05
19691001,34.24,75.24,0,0001,-0.4613039,-0.036316227,0.003073681,-0.62119544,0.2031017,1.266962,2.937374e-05,5.2880214e-06,10359133.0,-3.905862e-05
19691101,34.24,75.24,0,0001,-1.2412119,-0.6852775,0.0012478374,-1.59476,-0.029067483,1.7730875,1.4202559e-05,8.132357e-06,4526764.0,-6.196721e-05
19691201,34.24,75.24,0,0001,-1.1836891,-0.68402004,0.00026381668,-1.5209341,-0.10377157,1.7140284,2.9884823e-06,2.7551923e-06,5086457.0,-0.0001529147
19700101,34.24,75.24,0,0001,-0.9349262,-0.52717394,0.0038144637,-1.3132362,0.021257557,1.4923534,4.402615e-05,5.806209e-07,2921100.0,-6.5650325e-05
19700201,34.24,75.24,0,0001,-0.954058,-0.59458876,0.002555412,-1.3902035,-0.24089998,1.6118383,2.9418181e-05,4.6618248e-07,4243677.0,-6.180639e-05
19700301,34.24,75.24,0,0001,-0.62007093,-0.287149,0.007681161,-0.80848676,0.2512961,1.2306871,8.689318e-05,1.9054787e-06,3802251.0,-7.286304e-05
19700401,34.24,75.24,0,0001,-0.8944017,-0.4321863,0.0027134272,-1.4134169,-0.17950529,1.3930845,2.5559872e-05,6.4767475e-05,8186274.0,-0.0001670821
19700501,34.24,75.24,0,0001,-0.686497,-0.30201393,0.0025028624,-0.97176874,-0.15340656,1.2852802,1.8304607e-05,4.076099e-05,14830765.0,-9.446191e-05
19700601,34.24,75.24,0,0001,-0.385319,-0.123309374,0.0026984173,-0.5346909,-0.11159241,1.1416159,1.11471145e-05,5.476075e-05,18753872.0,-0.00010996107
19700701,34.24,75.24,0,0001,0.003116985,0.25489634,0.0029672298,0.24852312,0.45094508,1.0811691,1.0007134e-06,9.178468e-05,17164264.0,-2.4092413e-05
19700801,34.24,75.24,0,0001,0.24754936,0.18588346,0.006222643,0.39396387,0.24745339,1.0940075,1.2954442e-06,2.522348e-06,16414317.0,5.9688375e-07
19700901,34.24,75.24,0,0001,0.09430951,0.25494492,0.0036317166,0.2785753,0.50305545,1.2018261,5.857675e-06,5.7411607e-06,14970525.0,-9.806435e-06
19701001,34.24,75.24,0,0001,-0.61271477,-0.22239828,0.0036104007,-0.81006974,-0.0064819343,1.3935671,3.400368e-05,3.8858416e-06,10133452.0,-4.8379283e-05
19701101,34.24,75.24,0,0001,-1.3281164,-0.86455476,0.0005466393,-1.99366,-0.7457664,1.8351841,6.2673344e-06,4.0450486e-06,5187056.0,-0.00015568688
19701201,34.24,75.24,0,0001,-1.1359053,-0.6351168,0.0013954693,-1.421505,0.096856,1.7444677,1.6030332e-05,1.7383059e-07,3463718.0,-4.639174e-05
19710101,34.24,75.24,0,0001,-1.1078148,-0.6976902,0.002586188,-1.8417425,-0.52298677,1.6685047,2.9837203e-05,5.0674686e-08,3240858.0,-3.486524e-05
19710201,34.24,75.24,0,0001,-0.873739,-0.481382,0.007123396,-1.2800474,0.1029253,1.5096312,8.220038e-05,4.5994977e-07,3003095.0,-2.3162007e-05
19710301,34.24,75.24,0,0001,-0.9432325,-0.6136733,0.0020086744,-1.5902805,-0.5087165,1.5192423,2.2279812e-05,6.573511e-06,5376801.0,-8.952714e-05
19710401,34.24,75.24,0,0001,-0.7281329,-0.31002992,0.0049638636,-0.9596606,0.015388854,1.2359838,4.8970862e-05,7.269575e-05,7525649.0,-0.00014853125
19710501,34.24,75.24,0,0001,-0.5585332,-0.2793063,0.0022083742,-0.7981667,-0.30965585,1.1363297,1.3674363e-05,5.693514e-05,15378099.0,-0.00013302354
19710601,34.24,75.24,0,0001,-0.16447318,0.03421742,0.0027363943,-0.08153325,0.13150454,1.0006266,4.352421e-07,0.00010641606,18059188.0,-4.5571447e-05
19710701,34.24,75.24,0,0001,0.23150432,0.27908367,0.0054578036,0.41805512,0.44456208,1.1725311,2.9473085e-06,1.0274455e-05,17482660.0,-1.5718397e-06
19710801,34.24,75.24,0,0001,0.296345,0.310735,0.0043155774,0.5150421,0.506545,1.1797705,3.4956452e-07,3.6327293e-07,17695206.0,2.6788183e-07
19710901,34.24,75.24,0,0001,0.18229741,0.46720302,0.0013612052,0.4092731,0.8511667,1.3618469,4.5374845e-06,4.133086e-06,18120502.0,-8.538741e-06
19711001,34.24,75.24,0,0001,-0.2618938,0.14853972,0.0016869786,-0.29980034,0.41160834,1.3110733,1.6914288e-05,4.642242e-06,12905672.0,-3.2918877e-05
19711101,34.24,75.24,0,0001,-1.2598734,-0.7870235,0.001109842,-1.8126059,-0.46627778,1.744976,1.256267e-05,8.794842e-08,4126440.0,-6.0874736e-05
19711201,34.24,75.24,0,0001,-1.1890554,-0.728158,0.0010811859,-1.5867548,-0.21082288,1.8087406,1.2267e-05,6.1320734e-06,5015993.0,-0.0001461769
19720101,34.24,75.24,0,0001,-0.84293383,-0.3244661,0.0057464615,-0.94972664,0.7710007,1.4728403,6.6242734e-05,2.3707526e-07,2838955.0,-4.181928e-05
19720201,34.24,75.24,0,0001,-0.7055657,-0.24261934,0.005872626,-0.9791186,0.5653627,1.4603472,6.7390196e-05,4.551191e-07,3014876.0,-1.9884596e-05
19720301,34.24,75.24,0,0001,-0.6974179,-0.30202907,0.009647217,-0.86993575,0.37971628,1.2698832,0.00010916572,3.7320106e-06,3803373.0,-5.8365797e-05
19720401,34.24,75.24,0,0001,-0.76613384,-0.3561861,0.0051689483,-1.2159014,-0.14448094,1.2634983,5.703741e-05,3.4699624e-05,7465977.0,-0.00024343765
19720501,34.24,75.24,0,0001,-0.65528035,-0.21652842,0.0048592873,-0.91951936,0.13482004,1.1862173,3.484494e-05,0.00014639676,11457980.0,-0.00016057905
19720601,34.24,75.24,0,0001,-0.38263363,-0.092602015,0.002483032,-0.56415284,0.053308677,1.0506096,7.076381e-06,6.574705e-05,18520668.0,-0.00010046252
19720701,34.24,75.24,0,0001,-0.23112327,0.1246959,0.003575219,-0.11249554,0.42315835,1.0617409,5.2623964e-06,8.810642e-05,16053300.0,-3.930308e-05
19720801,34.24,75.24,0,0001,0.07953602,0.32527363,0.00430236,0.2736442,0.52982485,1.0897856,1.4428097e-06,6.782923e-05,15475189.0,-8.1370345e-06
19720901,34.24,75.24,0,0001,-0.06341648,0.121581554,0.0028022318,-0.026236407,0.26200104,1.222539,8.685595e-06,4.114452e-06,15481515.0,-1.8885607e-05
19721001,34.24,75.24,0,0001,-0.77048373,-0.37755018,0.0026105072,-1.1472788,-0.19440651,1.4588604,2.5911999e-05,3.3935157e-06,8286216.0,-8.617953e-05
19721101,34.24,75.24,0,0001,-1.3296394,-0.8723049,0.0018008989,-2.0906763,-0.7723239,1.8618984,2.0239604e-05,8.100544e-06,4916167.0,-0.0001016889
19721201,34.24,75.24,0,0001,-0.9223985,-0.45973682,0.0060747527,-1.2775526,0.40940017,1.5343571,6.978167e-05,2.1528274e-07,2112743.0,-1.7261409e-05
19730101,34.24,75.24,0,0001,-0.8066753,-0.38626707,0.007029284,-1.0431261,0.5026033,1.4924278,8.068768e-05,2.8664084e-07,2111925.0,-4.6299483e-06
19730201,34.24,75.24,0,0001,-0.70392716,-0.38883787,0.006955955,-0.9854859,0.20594466,1.2848396,7.999233e-05,9.391857e-07,2853294.0,-3.0846044e-05
19730301,34.24,75.24,0,0001,-0.66930336,-0.2848152,0.009208202,-0.935994,0.24776602,1.2522755,0.00010447517,2.6968237e-06,3602898.0,-6.236398e-05
19730401,34.24,75.24,0,0001,-0.76745915,-0.3851809,0.004551109,-1.2229614,-0.029418342,1.3115902,4.6195564e-05,7.2575844e-05,7918149.0,-0.0001469624
19730501,34.24,75.24,0,0001,-0.6292081,-0.2126016,0.0031858496,-0.9218565,0.16062391,1.197361,2.3709974e-05,0.00015948893,11200154.0,-0.00016383208
19730601,34.24,75.24,0,0001,-0.60459423,-0.34764796,0.00069565745,-1.0312672,-0.5820882,1.1716995,1.04303375e-08,8.260402e-05,20790644.0,-0.00013599795
19730701,34.24,75.24,0,0001,-0.328326,0.020436794,0.0034091123,-0.23730195,0.18546253,1.0581436,1.0966727e-07,0.00011694229,15958920.0,-2.3593922e-05
19730801,34.24,75.24,0,0001,-0.0032803225,0.117200315,0.008150667,0.057193346,0.20612884,1.086874,2.632015e-06,2.7039845e-05,14562045.0,9.368287e-07
19730901,34.24,75.24,0,0001,0.14271188,0.2609263,0.0021757192,0.3295319,0.5496849,1.3084478,5.28242e-06,8.55145e-07,17703592.0,-2.2095064e-06
19731001,34.24,75.24,0,0001,-0.60996634,-0.16306144,0.0011863499,-0.89797664,0.056017667,1.2138519,9.622595e-06,4.4221088e-06,11165748.0,-1.558452e-05
19731101,34.24,75.24,0,0001,-0.69651467,-0.29005492,0.00015327072,-1.1190844,-0.07080048,1.3236942,1.5046726e-06,6.617131e-08,10050666.0,-2.6075635e-05
19731201,34.24,75.24,0,0001,-1.2320766,-0.7704205,0.002371619,-1.8022099,-0.38412094,1.8253498,2.7238479e-05,5.159717e-08,2944935.0,-1.4986513e-05
19740101,34.24,75.24,0,0001,-0.9134662,-0.4906448,0.0056519173,-1.1630783,0.3763507,1.553194,6.527777e-05,1.3721768e-07,2454059.0,-1.383827e-05
19740201,34.24,75.24,0,0001,-0.7728348,-0.30210483,0.0061203167,-1.1067305,0.51675695,1.4650431,7.053562e-05,1.5837395e-07,2919555.0,-1.6550315e-05
19740301,34.24,75.24,0,0001,-0.79253316,-0.47912192,0.00479817,-1.1992359,-0.17589527,1.4265194,5.4610646e-05,2.8416443e-06,4133996.0,-5.791863e-05
19740401,34.24,75.24,0,0001,-0.8534861,-0.46086317,0.0017947138,-1.3479872,-0.23898834,1.3350754,1.7081067e-05,8.568923e-05,9140689.0,-0.00020707618
19740501,34.24,75.24,0,0001,-0.50631297,-0.07313758,0.0035725066,-0.7265616,0.18879646,1.122942,1.8253777e-05,4.6757894e-05,14067143.0,-0.00011674351
19740601,34.24,75.24,0,0001,-0.30732107,-0.03656068,0.0036772683,-0.43335205,0.01137149,1.0832338,1.28460415e-05,5.4017393e-05,17868424.0,-0.00010024781
19740701,34.24,75.24,0,0001,-0.13187253,0.13268799,0.0036594807,-0.038400915,0.25780183,1.0244312,3.719003e-06,8.835757e-05,16235863.0,-1.7944752e-05
19740801,34.24,75.24,0,0001,0.23126167,0.34146732,0.0032717057,0.45580846,0.594295,1.274457,1.5764675e-07,1.1035272e-06,18993336.0,1.756768e-07
19740901,34.24,75.24,0,0001,0.049556457,0.25565773,0.0021495302,0.23225349,0.58998674,1.3579063,1.1241672e-05,5.0542385e-06,16547930.0,-8.845613e-06
19741001,34.24,75.24,0,0001,-0.4277506,0.10837698,0.0006035508,-0.5757442,0.49302137,1.381711,4.24307e-06,5.566544e-06,12768109.0,-4.026873e-05
19741101,34.24,75.24,0,0001,-0.72948295,-0.31436247,0.0005066609,-1.0561466,-0.05808034,1.3898497,5.1345487e-06,1.2756772e-07,8205215.0,-4.1596853e-05
19741201,34.24,75.24,0,0001,-0.8984749,-0.5044063,0.0060714595,-1.2025728,0.19084752,1.5439157,7.0176684e-05,1.5214031e-08,2044190.0,-1.0661373e-05
19750101,34.24,75.24,0,0001,-1.0142365,-0.66118854,0.0047031753,-1.5217304,-0.32199204,1.6146145,5.439564e-05,3.5797727e-09,2335119.0,-1.0309162e-05
19750201,34.24,75.24,0,0001,-0.89685583,-0.46548617,0.005024072,-1.3477411,0.18660653,1.5228586,5.802374e-05,0.0,3101369.0,-1.8386694e-05
19750301,34.24,75.24,0,0001,-0.85010624,-0.41236186,0.0077202655,-1.344657,0.02447984,1.4337378,8.78025e-05,2.9127877e-06,4136723.0,-6.115979e-05
19750401,34.24,75.24,0,0001,-0.62716997,-0.2280196,0.0048470944,-0.9198101,0.28124005,1.2658739,4.860037e-05,4.652595e-05,6829354.0,-0.00018854096
19750501,34.24,75.24,0,0001,-0.61360085,-0.16264427,0.0046799406,-0.8149835,0.31467384,1.169672,3.667634e-05,0.00015515406,10786286.0,-0.00016250159
19750601,34.24,75.24,0,0001,-0.39190978,-0.10081488,0.0018180672,-0.66268957,-0.04262047,1.1071062,4.9099963e-06,6.600711e-05,18036676.0,-0.00011059015
19750701,34.24,75.24,0,0001,-0.41942722,-0.007529203,0.0051855408,-0.4686941,0.11387777,1.0653114,7.02571e-06,7.736146e-05,15216952.0,-4.063797e-05
19750801,34.24,75.24,0,0001,-0.021391101,0.17047006,0.0066666603,0.081911206,0.2452789,1.074357,2.5497648e-06,5.6677425e-05,14738311.0,-1.6141012e-06
19750901,34.24,75.24,0,0001,0.038339637,0.27230144,0.0028612418,0.16628104,0.5288419,1.263051,4.4004e-06,5.3736976e-06,16324589.0,-2.2769937e-06
19751001,34.24,75.24,0,0001,-0.09531689,0.23356962,0.0005264904,0.0020870753,0.5857602,1.5058508,3.5928197e-06,1.8163755e-06,15194712.0,-2.8802591e-05
19751101,34.24,75.24,0,0001,-1.0622463,-0.54838586,0.0010555875,-1.2565784,0.027103312,1.812974,1.1918843e-05,8.345751e-08,5725630.0,-8.2748666e-05
19751201,34.24,75.24,0,0001,-1.1253033,-0.7157289,0.0019110448,-1.520174,-0.19870967,1.7460508,2.1913118e-05,1.6513201e-07,3047017.0,-3.8206694e-05
19760101,34.24,75.24,0,0001,-1.0589933,-0.6154555,0.0044896416,-1.645875,-0.15773761,1.6018391,5.181045e-05,1.3928656e-07,2789711.0,-2.5327623e-05
19760201,34.24,75.24,0,0001,-0.75656426,-0.29061276,0.007812958,-1.0400105,0.5109019,1.4210205,8.991102e-05,3.7938935e-07,2600029.0,-2.6304944e-05
19760301,34.24,75.24,0,0001,-0.62168026,-0.21736103,0.007244028,-0.784325,0.50268,1.23528,8.233437e-05,2.3990642e-06,3593755.0,-6.0900566e-05
19760401,34.24,75.24,0,0001,-0.78863245,-0.41207403,0.004742399,-1.2206173,-0.061035775,1.299367,4.9456547e-05,2.7544622e-05,6079549.0,-9.302434e-05
19760501,34.24,75.24,0,0001,-0.7841982,-0.37391716,0.001963631,-1.068759,-0.17649847,1.2511797,1.8038816e-05,0.00015256694,11592480.0,-0.00018393162
19760601,34.24,75.24,0,0001,-0.36963075,-0.08037168,0.002755884,-0.54557765,0.012659911,1.0973873,7.804265e-06,5.90578e-05,18165644.0,-0.00010068875
19760701,34.24,75.24,0,0001,-0.15689558,0.09615165,0.0046325065,-0.05179736,0.16112107,1.1015892,2.2241893e-06,9.778599e-05,16680595.0,-8.65976e-06
19760801,34.24,75.24,0,0001,0.05784045,0.15635633,0.0060232244,0.13961446,0.2708242,1.152935,1.3982581e-06,5.1269462e-06,16409028.0,8.526584e-07
19760901,34.24,75.24,0,0001,-0.050192147,0.10470891,0.0032472739,0.10146153,0.26066637,1.3355951,8.035067e-06,1.0130517e-05,16053233.0,-2.5000536e-06
19761001,34.24,75.24,0,0001,-0.62585354,-0.13166845,0.0017614879,-0.89167243,0.20719576,1.3164644,1.6170321e-05,6.958702e-06,10281963.0,-2.446046e-05
19761101,34.24,75.24,0,0001,-0.6299275,-0.10781282,8.804063e-05,-0.9149926,0.45694542,1.3593636,9.3278265e-07,5.3943296e-07,9909497.0,-2.1995307e-05
19761201,34.24,75.24,0,0001,-1.0342712,-0.55791634,0.0024911822,-1.3083162,0.13637769,1.6543913,2.8653783e-05,6.766402e-08,3105661.0,-4.8347414e-05
19770101,34.24,75.24,0,0001,-0.84498674,-0.39215147,0.0062085874,-1.0859022,0.5104634,1.527874,7.139506e-05,3.2981023e-07,2202668.0,-1.3004929e-05
19770201,34.24,75.24,0,0001,-0.9596232,-0.62467426,0.002142918,-1.2857676,-0.13238412,1.6513786,2.469802e-05,4.3195922e-07,4312171.0,-4.6577872e-05
19770301,34.24,75.24,0,0001,-0.94108903,-0.6713541,0.0024509823,-1.377244,-0.52164334,1.5784445,2.7141257e-05,7.735342e-06,5455561.0,-5.7861165e-05
19770401,34.24,75.24,0,0001,-0.6223424,-0.20439541,0.0051007904,-0.8195501,0.18063283,1.1285305,5.0560528e-05,7.17441e-05,6980222.0,-0.00015513231
19770501,34.24,75.24,0,0001,-0.6302699,-0.19275331,0.0035075897,-1.0306101,-0.066835284,1.1568956,2.3758665e-05,3.1760952e-05,12646624.0,-8.803756e-05
19770601,34.24,75.24,0,0001,-0.4183035,-0.1038838,0.0020800142,-0.6315685,-0.0929386,1.0844803,4.5626693e-06,5.828659e-05,17922762.0,-9.119378e-05
19770701,34.24,75.24,0,0001,-0.004727591,0.24484575,0.005612854,0.122439444,0.4115581,1.1521301,3.4271032e-08,5.2770527e-05,16811024.0,-3.1129748e-06
19770801,34.24,75.24,0,0001,0.1506561,0.2388401,0.0041937977,0.29754627,0.38595158,1.1964617,1.0281308e-08,0.0,17601944.0,6.7520887e-09
19770901,34.24,75.24,0,0001,0.0863384,0.287984,0.0020892029,0.23240322,0.5185157,1.2952147,2.1008136e-06,2.440097e-06,17589068.0,3.8386412e-07
19771001,34.24,75.24,0,0001,-0.4546603,-0.0700075,0.0027162582,-0.5657126,0.1402545,1.3730803,2.6560941e-05,1.1630112e-05,10762301.0,-4.3949665e-05
19771101,34.24,75.24,0,0001,-1.0990725,-0.5498839,0.001695921,-1.7403088,-0.18979555,1.5350313,1.8968858e-05,7.910944e-06,6967577.0,-4.0544503e-05
19771201,34.24,75.24,0,0001,-1.2516642,-0.7983739,0.0030966557,-1.613162,-0.25241667,1.8582516,3.5546458e-05,1.329791e-07,2511622.0,-2.2289372e-05
19780101,34.24,75.24,0,0001,-1.0558443,-0.6216459,0.0043816045,-1.6896572,-0.16669977,1.7042398,5.0632225e-05,6.8313966e-08,2613213.0,-1.0565092e-05
19780201,34.24,75.24,0,0001,-0.7825931,-0.402969,0.005232889,-1.1358023,0.14838982,1.4200649,6.033339e-05,1.2827513e-07,2960923.0,-2.5799396e-05
19780301,34.24,75.24,0,0001,-0.6508134,-0.25629884,0.007288061,-0.9144097,0.32882684,1.232955,8.337802e-05,2.1470814e-06,3648168.0,-5.621485e-05
19780401,34.24,75.24,0,0001,-0.838347,-0.47872108,0.0028448144,-1.3805571,-0.3231249,1.3448963,2.9413859e-05,3.7129925e-05,7010465.0,-0.0001182273
19780501,34.24,75.24,0,0001,-0.7644105,-0.28789312,0.0020875032,-1.1667738,-0.094483435,1.3629885,1.401224e-05,0.00010126532,14948802.0,-0.00014318545
19780601,34.24,75.24,0,0001,-0.31779426,-0.026610948,0.0027562603,-0.41693115,-0.013536632,1.2339306,6.0317016e-06,6.104355e-05,19200336.0,-6.157704e-05
19780701,34.24,75.24,0,0001,0.22887701,0.18726301,0.0077440664,0.39295107,0.25487167,1.0901098,0.0,5.4833652e-08,15571620.0,1.1641532e-09
19780801,34.24,75.24,0,0001,0.2507944,0.26592636,0.0045075268,0.4382556,0.44285572,1.1646042,0.0,0.0,16969220.0,0.0
19780901,34.24,75.24,0,0001,-0.08319509,0.12070757,0.0037224356,-0.001463291,0.23609257,1.255805,6.762006e-06,6.1014925e-06,16432338.0,-6.4861515e-06
19781001,34.24,75.24,0,0001,-0.2542535,0.10360795,0.0005815723,-0.23724705,0.3393516,1.4374304,3.991843e-06,2.5777808e-06,14763169.0,-2.0532345e-05
19781101,34.24,75.24,0,0001,-0.9341758,-0.4646622,0.0043251254,-1.234232,0.09631163,1.5359697,4.909419e-05,1.8628111e-07,3399905.0,-3.301604e-05
19781201,34.24,75.24,0,0001,-1.2645502,-0.83106333,0.000512074,-1.7860956,-0.37981808,1.8223524,5.918614e-06,2.7454684e-07,3649474.0,-3.4569064e-05
19790101,34.24,75.24,0,0001,-1.0457058,-0.6049054,0.0029934589,-1.5689936,-0.07495093,1.611187,3.4467957e-05,3.400784e-08,3677955.0,-5.7246318e-05
19790201,34.24,75.24,0,0001,-0.9366906,-0.56628335,0.0042964667,-1.438345,-0.24220026,1.4911175,4.9562732e-05,3.1729274e-07,3252624.0,-2.9803487e-05
19790301,34.24,75.24,0,0001,-0.7798962,-0.3987764,0.006276127,-1.1092339,0.06882697,1.3476906,7.181337e-05,2.2429713e-06,4326952.0,-6.211725e-05
19790401,34.24,75.24,0,0001,-0.836762,-0.3840769,0.0037446008,-1.2719374,-0.04988831,1.3439674,3.801963e-05,8.938518e-05,8698911.0,-0.00016435559
